acousticness,analysis_url,artist_name,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,track_popularity,type,uri,valence
0.35,https://api.spotify.com/v1/audio-analysis/6vzHvcSPJYp6ca4g9Bziyw,Richstreak,0,0.797,203572,0.212,6vzHvcSPJYp6ca4g9Bziyw,1.41E-05,7,0.119,-20.617,1,0.0321,109.997,4,https://api.spotify.com/v1/tracks/6vzHvcSPJYp6ca4g9Bziyw,Shaved My Head,0,audio_features,spotify:track:6vzHvcSPJYp6ca4g9Bziyw,0.611
0.796,https://api.spotify.com/v1/audio-analysis/0BVNdffyN675auioqP6Y81,Frank Sinatra,79,0.215,212000,0.138,0BVNdffyN675auioqP6Y81,1.86E-05,7,0.23,-15.983,1,0.0327,103.082,1,https://api.spotify.com/v1/tracks/0BVNdffyN675auioqP6Y81,The Very Thought Of You,35,audio_features,spotify:track:0BVNdffyN675auioqP6Y81,0.172
0.246,https://api.spotify.com/v1/audio-analysis/6379OM1UeWonOckjr8ikLh,Parokya Ni Edgar,68,0.781,207933,0.943,6379OM1UeWonOckjr8ikLh,8.02E-06,7,0.253,-5.738,0,0.101,135.005,4,https://api.spotify.com/v1/tracks/6379OM1UeWonOckjr8ikLh,Bagsakan,60,audio_features,spotify:track:6379OM1UeWonOckjr8ikLh,0.651
0.0319,https://api.spotify.com/v1/audio-analysis/5TQ76Xa5FvrIbwXYNjguW0,Intenable,12,0.429,214053,0.948,5TQ76Xa5FvrIbwXYNjguW0,0,2,0.0656,-4.469,1,0.0983,155.869,4,https://api.spotify.com/v1/tracks/5TQ76Xa5FvrIbwXYNjguW0,À la renverse,7,audio_features,spotify:track:5TQ76Xa5FvrIbwXYNjguW0,0.325
0.273,https://api.spotify.com/v1/audio-analysis/1eeN13lsKa8NTwITHoUPDG,Bear McCreary,64,0.735,103373,0.352,1eeN13lsKa8NTwITHoUPDG,0.878,0,0.2,-14.79,1,0.0357,120.021,4,https://api.spotify.com/v1/tracks/1eeN13lsKa8NTwITHoUPDG,Battlestar Muzaktica,18,audio_features,spotify:track:1eeN13lsKa8NTwITHoUPDG,0.963
1.23E-05,https://api.spotify.com/v1/audio-analysis/3GGPAnwlvCAuzjacOPEjgA,Arc System Works,58,0.516,297467,0.871,3GGPAnwlvCAuzjacOPEjgA,0.908,6,0.0707,-7.447,1,0.0641,132.011,4,https://api.spotify.com/v1/tracks/3GGPAnwlvCAuzjacOPEjgA,Science Fiction,21,audio_features,spotify:track:3GGPAnwlvCAuzjacOPEjgA,0.505
0.859,https://api.spotify.com/v1/audio-analysis/0PZeaIJyBp0dCHbCBn36cB,Mojave,1,0.519,154440,0.501,0PZeaIJyBp0dCHbCBn36cB,0.0916,4,0.243,-5.684,0,0.0259,88.046,4,https://api.spotify.com/v1/tracks/0PZeaIJyBp0dCHbCBn36cB,Escape Plan,0,audio_features,spotify:track:0PZeaIJyBp0dCHbCBn36cB,0.286
0.00284,https://api.spotify.com/v1/audio-analysis/3X3FzrA32EbYvu3n3526w4,Poppy,65,0.531,185279,0.936,3X3FzrA32EbYvu3n3526w4,0.000173,2,0.665,-3.975,0,0.0786,120.057,4,https://api.spotify.com/v1/tracks/3X3FzrA32EbYvu3n3526w4,Play Destroy,58,audio_features,spotify:track:3X3FzrA32EbYvu3n3526w4,0.556
0.272,https://api.spotify.com/v1/audio-analysis/6p9XwaL6TQ15MfZE72bRv4,Live Novo Tempo,32,0.254,269040,0.44,6p9XwaL6TQ15MfZE72bRv4,0,1,0.106,-7.541,1,0.0291,84.066,4,https://api.spotify.com/v1/tracks/6p9XwaL6TQ15MfZE72bRv4,Versos,40,audio_features,spotify:track:6p9XwaL6TQ15MfZE72bRv4,0.21
0.19,https://api.spotify.com/v1/audio-analysis/6ngz4HxOmbF74U7uM56n6h,Bert Silver,9,0.69,210453,0.693,6ngz4HxOmbF74U7uM56n6h,0.00455,1,0.232,-8.527,1,0.0297,122.02,4,https://api.spotify.com/v1/tracks/6ngz4HxOmbF74U7uM56n6h,Du bist nicht die erste Liebe,0,audio_features,spotify:track:6ngz4HxOmbF74U7uM56n6h,0.778
0.201,https://api.spotify.com/v1/audio-analysis/6d2E5HOMKzpfo1tJeyMOYa,Frank Sinatra,79,0.619,141813,0.675,6d2E5HOMKzpfo1tJeyMOYa,0,2,0.899,-6.958,1,0.261,119.849,4,https://api.spotify.com/v1/tracks/6d2E5HOMKzpfo1tJeyMOYa,Get Me To The Church On Time - Live At The Sands Hotel And Casino/1966,31,audio_features,spotify:track:6d2E5HOMKzpfo1tJeyMOYa,0.614
0.908,https://api.spotify.com/v1/audio-analysis/3G3vX0zuu0HqLWwzQtQUBX,Pyotr Ilyich Tchaikovsky,72,0.423,670173,0.26,3G3vX0zuu0HqLWwzQtQUBX,0.413,2,0.215,-15.491,1,0.0446,124.262,4,https://api.spotify.com/v1/tracks/3G3vX0zuu0HqLWwzQtQUBX,"Concerto For Violin And Orchestra In D Major, Op. 35 III. Finale, Allegro Vivacissimo",0,audio_features,spotify:track:3G3vX0zuu0HqLWwzQtQUBX,0.261
0.000439,https://api.spotify.com/v1/audio-analysis/0czIAF4FC5WofBqrpIQXDh,Thriakis Dub Destroyer,12,0.792,209280,0.83,0czIAF4FC5WofBqrpIQXDh,0.87,2,0.0236,-10.334,1,0.0461,124.95,4,https://api.spotify.com/v1/tracks/0czIAF4FC5WofBqrpIQXDh,Massive Recharge,2,audio_features,spotify:track:0czIAF4FC5WofBqrpIQXDh,0.805
0.00302,https://api.spotify.com/v1/audio-analysis/63eV5hreY9feQP2CmYavpj,Katy Perry,88,0.615,193543,0.701,63eV5hreY9feQP2CmYavpj,0,0,0.0471,-4.257,1,0.0472,98.073,4,https://api.spotify.com/v1/tracks/63eV5hreY9feQP2CmYavpj,Electric - Pokemon 25 Version,72,audio_features,spotify:track:63eV5hreY9feQP2CmYavpj,0.251
0.995,https://api.spotify.com/v1/audio-analysis/2Jan1k42YTdATpNgmL7CUV,Johannes Brahms,68,0.198,386067,0.0628,2Jan1k42YTdATpNgmL7CUV,0.935,3,0.112,-24.122,1,0.0449,74.136,4,https://api.spotify.com/v1/tracks/2Jan1k42YTdATpNgmL7CUV,"Clarinet Sonata No. 2 in E-Flat Major, Op. 120 No. 2 (Version for Viola & Piano): III. Andante con moto",0,audio_features,spotify:track:2Jan1k42YTdATpNgmL7CUV,0.136
0.246,https://api.spotify.com/v1/audio-analysis/6NI5NpMwuf3Og5F6cIwVGd,BOL4,67,0.46,230526,0.775,6NI5NpMwuf3Og5F6cIwVGd,0,1,0.175,-3.361,1,0.0976,191.89,4,https://api.spotify.com/v1/tracks/6NI5NpMwuf3Og5F6cIwVGd,When I Fall In Love 사랑에 빠졌을 때,45,audio_features,spotify:track:6NI5NpMwuf3Og5F6cIwVGd,0.56
0.149,https://api.spotify.com/v1/audio-analysis/79z1mkYPPBMdv34kqdLQi6,Élodie Frégé,43,0.481,276867,0.565,79z1mkYPPBMdv34kqdLQi6,2.11E-05,7,0.0628,-8.113,1,0.0254,83.945,4,https://api.spotify.com/v1/tracks/79z1mkYPPBMdv34kqdLQi6,Si je reste (un peu),16,audio_features,spotify:track:79z1mkYPPBMdv34kqdLQi6,0.395
0.819,https://api.spotify.com/v1/audio-analysis/2jR9Au1ZkBjhGgNGbzK8VI,Jóhann Jóhannsson,66,0.272,158933,0.175,2jR9Au1ZkBjhGgNGbzK8VI,0.936,8,0.107,-19.99,1,0.0418,90.444,4,https://api.spotify.com/v1/tracks/2jR9Au1ZkBjhGgNGbzK8VI,"By the Roes, and by the Hinds of the Field",0,audio_features,spotify:track:2jR9Au1ZkBjhGgNGbzK8VI,0.113
0.00141,https://api.spotify.com/v1/audio-analysis/7aCSFUMLTGctBdDpzlSHNV,SUNHILL,3,0.512,311010,0.704,7aCSFUMLTGctBdDpzlSHNV,0.782,11,0.14,-11.925,0,0.035,133.991,4,https://api.spotify.com/v1/tracks/7aCSFUMLTGctBdDpzlSHNV,Counting Off,3,audio_features,spotify:track:7aCSFUMLTGctBdDpzlSHNV,0.672
0.941,https://api.spotify.com/v1/audio-analysis/1KrzjbKRjj7OP7YighMqPp,Anastace,16,0.255,337841,0.119,1KrzjbKRjj7OP7YighMqPp,0.000802,9,0.0749,-14.534,0,0.0333,171.798,4,https://api.spotify.com/v1/tracks/1KrzjbKRjj7OP7YighMqPp,Shadowlands,25,audio_features,spotify:track:1KrzjbKRjj7OP7YighMqPp,0.0697
0.993,https://api.spotify.com/v1/audio-analysis/5SmDwpXxVU511m6ZyPLsvR,Benjamin Britten,51,0.366,321827,0.0445,5SmDwpXxVU511m6ZyPLsvR,0.891,0,0.104,-27.585,1,0.0464,105.651,3,https://api.spotify.com/v1/tracks/5SmDwpXxVU511m6ZyPLsvR,"Nocturnal after John Dowland: Reflections on Come, heavy sleep, Op. 70: I. Musingly. II. Very agitated. III. Restless. IV. Uneasy",0,audio_features,spotify:track:5SmDwpXxVU511m6ZyPLsvR,0.048
0.000826,https://api.spotify.com/v1/audio-analysis/6z1nMCq1HJSZ78u2jYtrDT,King Von,82,0.871,175533,0.545,6z1nMCq1HJSZ78u2jYtrDT,0,0,0.0779,-8.279,1,0.695,160.097,4,https://api.spotify.com/v1/tracks/6z1nMCq1HJSZ78u2jYtrDT,Twin Nem,69,audio_features,spotify:track:6z1nMCq1HJSZ78u2jYtrDT,0.3
0.986,https://api.spotify.com/v1/audio-analysis/7AHF3V7qRPhZV7gzJLZ3CL,Lester Young,53,0.593,190933,0.103,7AHF3V7qRPhZV7gzJLZ3CL,0.6,10,0.12,-14.961,1,0.081,66.283,4,https://api.spotify.com/v1/tracks/7AHF3V7qRPhZV7gzJLZ3CL,These Foolish Things - Remastered 1995,57,audio_features,spotify:track:7AHF3V7qRPhZV7gzJLZ3CL,0.443
0.935,https://api.spotify.com/v1/audio-analysis/6GuRpjtYkful5nD6JRRnRd,Beyond The Guitar,46,0.519,152580,0.0916,6GuRpjtYkful5nD6JRRnRd,0.941,9,0.106,-13.257,0,0.0544,139.121,4,https://api.spotify.com/v1/tracks/6GuRpjtYkful5nD6JRRnRd,Evil Morty Theme (For The Damaged Coda),29,audio_features,spotify:track:6GuRpjtYkful5nD6JRRnRd,0.172
0.000153,https://api.spotify.com/v1/audio-analysis/4brYBaV0FQXi3k1l6x4dRI,Romeo Julien,2,0.684,209280,0.95,4brYBaV0FQXi3k1l6x4dRI,0.645,0,0.0984,-7.058,1,0.0437,123.008,4,https://api.spotify.com/v1/tracks/4brYBaV0FQXi3k1l6x4dRI,Orgasmicoteca,0,audio_features,spotify:track:4brYBaV0FQXi3k1l6x4dRI,0.261
0.723,https://api.spotify.com/v1/audio-analysis/1pSgoAMN0VwnZ3ExVwZUJI,Mariah Carey,80,0.58,306733,0.471,1pSgoAMN0VwnZ3ExVwZUJI,0,6,0.147,-7.439,1,0.0364,115.951,4,https://api.spotify.com/v1/tracks/1pSgoAMN0VwnZ3ExVwZUJI,Yours,34,audio_features,spotify:track:1pSgoAMN0VwnZ3ExVwZUJI,0.246
0.835,https://api.spotify.com/v1/audio-analysis/0IJgra9vXpvE0jtuM1liFV,Nyah Grace,34,0.681,223191,0.16,0IJgra9vXpvE0jtuM1liFV,0,2,0.104,-15.183,1,0.0478,113.68,4,https://api.spotify.com/v1/tracks/0IJgra9vXpvE0jtuM1liFV,Black Coffee - (Radio Edit),42,audio_features,spotify:track:0IJgra9vXpvE0jtuM1liFV,0.315
0.204,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,Seduction,35,0.772,282267,0.598,6GS6uE1vDmtzxO8GztAR2O,0.00345,7,0.513,-10.857,0,0.0429,114.419,4,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,Two To Make It Right,46,audio_features,spotify:track:6GS6uE1vDmtzxO8GztAR2O,0.717
0.0174,https://api.spotify.com/v1/audio-analysis/2kJiOeyVa9LfHPRLZfl3uI,King Crimson,59,0.446,384229,0.858,2kJiOeyVa9LfHPRLZfl3uI,0.883,7,0.899,-11.4,1,0.0554,113.162,5,https://api.spotify.com/v1/tracks/2kJiOeyVa9LfHPRLZfl3uI,"Larks' Tongues In Aspic: Part Two - Live in Providence, Rhode Island - Palace Theatre: June 30th 1974",22,audio_features,spotify:track:2kJiOeyVa9LfHPRLZfl3uI,0.361
0.119,https://api.spotify.com/v1/audio-analysis/3WG4Vsb5zjINVPvp36wLsq,Schubi AKpella,50,0.597,147341,0.761,3WG4Vsb5zjINVPvp36wLsq,0,0,0.13,-5.729,0,0.289,97.688,4,https://api.spotify.com/v1/tracks/3WG4Vsb5zjINVPvp36wLsq,Panther,57,audio_features,spotify:track:3WG4Vsb5zjINVPvp36wLsq,0.56
0.827,https://api.spotify.com/v1/audio-analysis/6WU3NfoAiwqoWvtBVqEKH1,Pigziby,27,0.607,133146,0.321,6WU3NfoAiwqoWvtBVqEKH1,0.809,7,0.132,-18.599,0,0.114,109.873,4,https://api.spotify.com/v1/tracks/6WU3NfoAiwqoWvtBVqEKH1,Sable Moulant,28,audio_features,spotify:track:6WU3NfoAiwqoWvtBVqEKH1,0.479
0.427,https://api.spotify.com/v1/audio-analysis/2VyCwmEuGk1fbmaphDVkGC,Dead Man's Bones,43,0.315,159293,0.33,2VyCwmEuGk1fbmaphDVkGC,0.000134,4,0.148,-12.603,1,0.0541,131.046,4,https://api.spotify.com/v1/tracks/2VyCwmEuGk1fbmaphDVkGC,Flowers Grow Out of My Grave,39,audio_features,spotify:track:2VyCwmEuGk1fbmaphDVkGC,0.279
0.995,https://api.spotify.com/v1/audio-analysis/45std32DGbcB2v6rPUVtIs,Piano Waves,19,0.741,241000,0.0893,45std32DGbcB2v6rPUVtIs,0.923,3,0.101,-26.642,0,0.0501,120.045,4,https://api.spotify.com/v1/tracks/45std32DGbcB2v6rPUVtIs,Momentary (with Waves Sound),0,audio_features,spotify:track:45std32DGbcB2v6rPUVtIs,0.437
0.995,https://api.spotify.com/v1/audio-analysis/5kQAR3cQi9IvFfiSuhZSmS,Various Artists,0,0.525,184680,0.157,5kQAR3cQi9IvFfiSuhZSmS,0.851,7,0.177,-16.619,0,0.0507,179.623,4,https://api.spotify.com/v1/tracks/5kQAR3cQi9IvFfiSuhZSmS,"FST (Fine, Sweet & Tasty)",0,audio_features,spotify:track:5kQAR3cQi9IvFfiSuhZSmS,0.609
0.00916,https://api.spotify.com/v1/audio-analysis/3cqnn3G9J0ZDo5ZgCWAFij,Mick Smiley,22,0.524,259800,0.424,3cqnn3G9J0ZDo5ZgCWAFij,0.151,4,0.133,-18.098,0,0.0401,130.054,5,https://api.spotify.com/v1/tracks/3cqnn3G9J0ZDo5ZgCWAFij,Magic,39,audio_features,spotify:track:3cqnn3G9J0ZDo5ZgCWAFij,0.422
0.0642,https://api.spotify.com/v1/audio-analysis/7nKBxz47S9SD79N086fuhn,Enrique Iglesias,81,0.688,207680,0.822,7nKBxz47S9SD79N086fuhn,0,0,0.241,-3.304,1,0.0537,91.011,4,https://api.spotify.com/v1/tracks/7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),75,audio_features,spotify:track:7nKBxz47S9SD79N086fuhn,0.66
0.178,https://api.spotify.com/v1/audio-analysis/2dJ1UJEQQq3jkLSJP4ZIoi,4*TOWN (From Disney and Pixar’s Turning Red),73,0.622,199907,0.364,2dJ1UJEQQq3jkLSJP4ZIoi,5.84E-06,0,0.122,-10.547,0,0.0328,120.075,4,https://api.spotify.com/v1/tracks/2dJ1UJEQQq3jkLSJP4ZIoi,1 True Love,73,audio_features,spotify:track:2dJ1UJEQQq3jkLSJP4ZIoi,0.221
0.085,https://api.spotify.com/v1/audio-analysis/33lZxvafQ8HbGGjeNtYYF6,Dubdogz,73,0.63,191220,0.692,33lZxvafQ8HbGGjeNtYYF6,0,6,0.204,-5.198,0,0.0404,122.394,4,https://api.spotify.com/v1/tracks/33lZxvafQ8HbGGjeNtYYF6,Like Love,48,audio_features,spotify:track:33lZxvafQ8HbGGjeNtYYF6,0.734
0.0848,https://api.spotify.com/v1/audio-analysis/0Oe49j06Bjrxs8PltuVeaW,Jennifer Lopez,81,0.758,230907,0.686,0Oe49j06Bjrxs8PltuVeaW,0.00127,11,0.142,-6.346,1,0.0792,130.007,4,https://api.spotify.com/v1/tracks/0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,74,audio_features,spotify:track:0Oe49j06Bjrxs8PltuVeaW,0.444
0.56,https://api.spotify.com/v1/audio-analysis/28HVU46osMmhvXybqycOEk,Jack Strange,0,0.562,214570,0.192,28HVU46osMmhvXybqycOEk,1.43E-05,9,0.121,-16.455,0,0.0413,132.269,4,https://api.spotify.com/v1/tracks/28HVU46osMmhvXybqycOEk,Carousel (Slow Ride),0,audio_features,spotify:track:28HVU46osMmhvXybqycOEk,0.333
0.876,https://api.spotify.com/v1/audio-analysis/5ILd0gWBJtDPgER4xPBhnj,Graham BLVD,39,0.322,136191,0.301,5ILd0gWBJtDPgER4xPBhnj,0,7,0.139,-10.328,1,0.029,106.529,3,https://api.spotify.com/v1/tracks/5ILd0gWBJtDPgER4xPBhnj,The Little White Cloud That Cried,0,audio_features,spotify:track:5ILd0gWBJtDPgER4xPBhnj,0.301
0.971,https://api.spotify.com/v1/audio-analysis/68pbKH37yDaPfwVZzRALg4,Nelson Patricio Diaz Lauzurica,0,0.624,182358,0.148,68pbKH37yDaPfwVZzRALg4,0.919,6,0.123,-20.055,1,0.0531,119.201,4,https://api.spotify.com/v1/tracks/68pbKH37yDaPfwVZzRALg4,Giant Steps,0,audio_features,spotify:track:68pbKH37yDaPfwVZzRALg4,0.487
0.122,https://api.spotify.com/v1/audio-analysis/5xeRXyEaXHrSkEUdMPWyfm,Nimue,1,0.645,355556,0.839,5xeRXyEaXHrSkEUdMPWyfm,0.839,9,0.372,-10.819,0,0.0409,134.979,4,https://api.spotify.com/v1/tracks/5xeRXyEaXHrSkEUdMPWyfm,Magico Tonal,0,audio_features,spotify:track:5xeRXyEaXHrSkEUdMPWyfm,0.117
0.115,https://api.spotify.com/v1/audio-analysis/7aQUKCZvLL2y0Mqnk1mFUP,Locos Por Juana,37,0.698,318896,0.709,7aQUKCZvLL2y0Mqnk1mFUP,1.28E-05,8,0.107,-5.685,0,0.0437,153.938,4,https://api.spotify.com/v1/tracks/7aQUKCZvLL2y0Mqnk1mFUP,Children of the Light (Holding Back the Years),0,audio_features,spotify:track:7aQUKCZvLL2y0Mqnk1mFUP,0.841
0.94,https://api.spotify.com/v1/audio-analysis/705gGIMTFbdAo4X02pZyJN,Sebastián Durón,10,0.594,293960,0.328,705gGIMTFbdAo4X02pZyJN,0,0,0.0523,-22.847,1,0.0975,159.818,3,https://api.spotify.com/v1/tracks/705gGIMTFbdAo4X02pZyJN,Negriya que quele,0,audio_features,spotify:track:705gGIMTFbdAo4X02pZyJN,0.871
6.06E-05,https://api.spotify.com/v1/audio-analysis/6ZxrUCaynLgKSUudACOTwj,Crossfade,60,0.451,194227,0.815,6ZxrUCaynLgKSUudACOTwj,0,2,0.27,-5.55,0,0.0368,147.974,4,https://api.spotify.com/v1/tracks/6ZxrUCaynLgKSUudACOTwj,Cold,73,audio_features,spotify:track:6ZxrUCaynLgKSUudACOTwj,0.618
0.076,https://api.spotify.com/v1/audio-analysis/6t44iU80A0h8WQ7vc4OoRj,Paramore,80,0.734,235707,0.626,6t44iU80A0h8WQ7vc4OoRj,6.54E-06,7,0.168,-5.685,1,0.0458,98.559,4,https://api.spotify.com/v1/tracks/6t44iU80A0h8WQ7vc4OoRj,Fake Happy,66,audio_features,spotify:track:6t44iU80A0h8WQ7vc4OoRj,0.44
0.619,https://api.spotify.com/v1/audio-analysis/075Y1CcVhmGI3dejONq09l,Christian Bleiming,28,0.609,196023,0.805,075Y1CcVhmGI3dejONq09l,0.627,4,0.0787,-11.593,0,0.0308,110.655,4,https://api.spotify.com/v1/tracks/075Y1CcVhmGI3dejONq09l,The Sheik of Araby,17,audio_features,spotify:track:075Y1CcVhmGI3dejONq09l,0.874
0.296,https://api.spotify.com/v1/audio-analysis/2R4AlwtrrkMaRKojcTIzmL,Mac DeMarco,82,0.551,182307,0.529,2R4AlwtrrkMaRKojcTIzmL,0.0093,5,0.178,-10.469,0,0.0517,75.515,4,https://api.spotify.com/v1/tracks/2R4AlwtrrkMaRKojcTIzmL,For the First Time,84,audio_features,spotify:track:2R4AlwtrrkMaRKojcTIzmL,0.521
0.745,https://api.spotify.com/v1/audio-analysis/03TJdqB52LcYw01HeJ8SAr,Brüder Grimm,43,0.649,270154,0.411,03TJdqB52LcYw01HeJ8SAr,0,8,0.235,-10.751,1,0.959,160.369,5,https://api.spotify.com/v1/tracks/03TJdqB52LcYw01HeJ8SAr,Schneewittchen - Kapitel 3,21,audio_features,spotify:track:03TJdqB52LcYw01HeJ8SAr,0.451
0.975,https://api.spotify.com/v1/audio-analysis/2xdNFkopwow3XZoHxIsE3b,s. lyre,31,0.711,155200,0.196,2xdNFkopwow3XZoHxIsE3b,0.82,2,0.109,-12.237,1,0.0446,75.007,4,https://api.spotify.com/v1/tracks/2xdNFkopwow3XZoHxIsE3b,swimming lessons,18,audio_features,spotify:track:2xdNFkopwow3XZoHxIsE3b,0.268
0.0574,https://api.spotify.com/v1/audio-analysis/0T7saIkMfVPweegjr93k5f,Rocky's All Stars,12,0.566,205715,0.917,0T7saIkMfVPweegjr93k5f,0.000167,7,0.603,-9.189,1,0.0528,129.213,4,https://api.spotify.com/v1/tracks/0T7saIkMfVPweegjr93k5f,Last Train to Trancentral,0,audio_features,spotify:track:0T7saIkMfVPweegjr93k5f,0.423
0.0348,https://api.spotify.com/v1/audio-analysis/5xqjk4XNlFgZPFb80jqCUg,Tom MacDonald,71,0.758,196105,0.874,5xqjk4XNlFgZPFb80jqCUg,0,5,0.174,-5.248,0,0.281,94.984,4,https://api.spotify.com/v1/tracks/5xqjk4XNlFgZPFb80jqCUg,New World Order,64,audio_features,spotify:track:5xqjk4XNlFgZPFb80jqCUg,0.608
0.566,https://api.spotify.com/v1/audio-analysis/0fINYaTICA4Y9kMz4OrWPv,Sherlock Holmes,70,0.618,182601,0.654,0fINYaTICA4Y9kMz4OrWPv,0,10,0.551,-15.254,0,0.499,86.862,5,https://api.spotify.com/v1/tracks/0fINYaTICA4Y9kMz4OrWPv,Teil 13 - Die Originale - Fall 38: Das gesprenkelte Band,27,audio_features,spotify:track:0fINYaTICA4Y9kMz4OrWPv,0.588
0.888,https://api.spotify.com/v1/audio-analysis/2fhHZSOdl5uScfFsDtsQiR,Unknown,43,0.331,353667,0.336,2fhHZSOdl5uScfFsDtsQiR,0.854,10,0.113,-16.538,1,0.0393,149.3,4,https://api.spotify.com/v1/tracks/2fhHZSOdl5uScfFsDtsQiR,"Octet in E-flat major, Op. 20: IV. Presto",0,audio_features,spotify:track:2fhHZSOdl5uScfFsDtsQiR,0.494
0.838,https://api.spotify.com/v1/audio-analysis/3OHTZ4uHkcuIMk7m90dJQX,Jenny & Me,0,0.37,209947,0.345,3OHTZ4uHkcuIMk7m90dJQX,0.000869,7,0.1,-8.626,1,0.0277,91.876,4,https://api.spotify.com/v1/tracks/3OHTZ4uHkcuIMk7m90dJQX,Circles,0,audio_features,spotify:track:3OHTZ4uHkcuIMk7m90dJQX,0.0883
0.142,https://api.spotify.com/v1/audio-analysis/7xaPweidANUTqpvEpoji7m,Emil and Orchester,0,0.827,169147,0.455,7xaPweidANUTqpvEpoji7m,0.00101,0,0.0909,-12.317,1,0.332,121.848,4,https://api.spotify.com/v1/tracks/7xaPweidANUTqpvEpoji7m,"Nanu, Nanu, Nanu (Ich Ging Einmal Spazieren)",0,audio_features,spotify:track:7xaPweidANUTqpvEpoji7m,0.679
0.744,https://api.spotify.com/v1/audio-analysis/6NBvayZONzPvy3EQGZCEwd,Instrumentalni Kvintet Franca Žibrata,0,0.741,204000,0.52,6NBvayZONzPvy3EQGZCEwd,0.00141,1,0.0616,-4.178,1,0.0314,104.808,3,https://api.spotify.com/v1/tracks/6NBvayZONzPvy3EQGZCEwd,Slovo,0,audio_features,spotify:track:6NBvayZONzPvy3EQGZCEwd,0.578
0.408,https://api.spotify.com/v1/audio-analysis/2n3nl2jMC2zEaJ7r9lurfo,Sondr,53,0.652,185185,0.931,2n3nl2jMC2zEaJ7r9lurfo,7.78E-06,7,0.109,-5.076,1,0.0671,117.98,4,https://api.spotify.com/v1/tracks/2n3nl2jMC2zEaJ7r9lurfo,Telephone Love,37,audio_features,spotify:track:2n3nl2jMC2zEaJ7r9lurfo,0.504
0.00194,https://api.spotify.com/v1/audio-analysis/7mX9YvNxgujvzyqxinFACK,Mae,42,0.662,245680,0.858,7mX9YvNxgujvzyqxinFACK,0.000198,2,0.172,-6.862,1,0.045,133.535,4,https://api.spotify.com/v1/tracks/7mX9YvNxgujvzyqxinFACK,Summertime,35,audio_features,spotify:track:7mX9YvNxgujvzyqxinFACK,0.433
0.0408,https://api.spotify.com/v1/audio-analysis/5aNt0z5djvwsPflqoEXd7c,Hardwell,69,0.441,248593,0.875,5aNt0z5djvwsPflqoEXd7c,0.452,6,0.223,-2.094,1,0.0954,130.037,4,https://api.spotify.com/v1/tracks/5aNt0z5djvwsPflqoEXd7c,Wake Up Call,39,audio_features,spotify:track:5aNt0z5djvwsPflqoEXd7c,0.135
0.295,https://api.spotify.com/v1/audio-analysis/4Zrn6PiaMEFNljxR1t2fJX,Baby Walrus,33,0.76,140769,0.179,4Zrn6PiaMEFNljxR1t2fJX,0,4,0.397,-10.893,1,0.0836,52.028,4,https://api.spotify.com/v1/tracks/4Zrn6PiaMEFNljxR1t2fJX,Here We Go Round The Mulberry Bush,0,audio_features,spotify:track:4Zrn6PiaMEFNljxR1t2fJX,0.969
0.898,https://api.spotify.com/v1/audio-analysis/3hcUwvZuTrvReNt9zep6R8,Yumi Zouma,56,0.394,182877,0.271,3hcUwvZuTrvReNt9zep6R8,0.000217,2,0.106,-9.287,1,0.0534,79.433,5,https://api.spotify.com/v1/tracks/3hcUwvZuTrvReNt9zep6R8,Truer Than Ever - Alternate Version,19,audio_features,spotify:track:3hcUwvZuTrvReNt9zep6R8,0.24
0.0818,https://api.spotify.com/v1/audio-analysis/2RXNd9a9RLrtXuRPyjJCgD,Brigitte Endres,26,0.709,182149,0.231,2RXNd9a9RLrtXuRPyjJCgD,0,1,0.0737,-20.776,1,0.956,84.799,3,https://api.spotify.com/v1/tracks/2RXNd9a9RLrtXuRPyjJCgD,Kapitel 21 - Schluri Schlampowski und die Stinktierfalle,10,audio_features,spotify:track:2RXNd9a9RLrtXuRPyjJCgD,0.36
0.275,https://api.spotify.com/v1/audio-analysis/0ye1ZsUA8qv59kT6lm2AYV,Fused Forces,1,0.507,192520,0.585,0ye1ZsUA8qv59kT6lm2AYV,0,0,0.414,-6.265,1,0.23,91.247,4,https://api.spotify.com/v1/tracks/0ye1ZsUA8qv59kT6lm2AYV,Ganster Lean,0,audio_features,spotify:track:0ye1ZsUA8qv59kT6lm2AYV,0.464
0.784,https://api.spotify.com/v1/audio-analysis/2ST3zQII2xXdi7nsPKSQSJ,Matthieu Prual,32,0.936,75973,0.185,2ST3zQII2xXdi7nsPKSQSJ,0,7,0.147,-18.047,1,0.89,121.159,4,https://api.spotify.com/v1/tracks/2ST3zQII2xXdi7nsPKSQSJ,Une poule sur un mur,5,audio_features,spotify:track:2ST3zQII2xXdi7nsPKSQSJ,0.334
